"","movie_id","title","release_year","budget","revenue","vote_average","collection_id","yearly_rank","rev_adj","bud_adj","profit","profit_adj","is_sequel","movie_order"
"1878",13576,"This Is It",2009,60000000,261200000,7.184,NA,25,370975885.589277,85216512.7693591,201200000,285759372.819918,"No",1
"1879",10193,"Toy Story 3",2010,200000000,1067316101,7.8,10194,1,1491422623.56079,279471587.126519,867316101,1211951036.43427,"Yes",3
"1880",12155,"Alice in Wonderland",2010,200000000,1025467110,6.639,261307,2,1432944603.88872,279471587.126519,825467110,1153473016.7622,"No",1
"1881",27205,"Inception",2010,160000000,825532764,8.369,NA,3,1153564758.90011,223577269.701215,665532764,929987489.198895,"No",1
"1882",10192,"Shrek Forever After",2010,165000000,752600867,6.4,2150,4,1051652793.86642,230564059.379378,587600867,821088734.487043,"Yes",4
"1883",24021,"The Twilight Saga: Eclipse",2010,68000000,698491347,6.207,33514,5,976042426.701151,95020339.6230165,630491347,881022087.078134,"Yes",3
"1884",10138,"Iron Man 2",2010,200000000,623933331,6.844,131292,6,871858191.378529,279471587.126519,423933331,592386604.25201,"Yes",2
"1885",38757,"Tangled",2010,260000000,592461732,7.6,1268789,7,827881102.768832,363313063.264475,332461732,464568039.504357,"No",1
"1886",20352,"Despicable Me",2010,69000000,543284256,7.2,86066,8,759162566.42585,96417697.558649,474284256,662744868.867201,"No",1
"1887",10191,"How to Train Your Dragon",2010,165000000,494879471,7.834,89137,9,691523755.983511,230564059.379378,329879471,460959696.604132,"No",1
"1888",18823,"Clash of the Titans",2010,125000000,493214993,5.907,86780,10,689197884.441525,174669741.954074,368214993,514528142.48745,"No",1
"1889",10140,"The Chronicles of Narnia: The Voyage of the Dawn Treader",2010,155000000,415686217,6.439,420,11,580862434.058043,216590480.023052,260686217,364271954.034991,"Yes",3
"1890",20526,"TRON: Legacy",2010,170000000,400062763,6.492,63043,12,559030876.629152,237550849.057541,230062763,321480027.571611,"Yes",2
"1891",38575,"The Karate Kid",2010,40000000,359126022,6.537,NA,13,501827596.733866,55894317.4253038,319126022,445933279.308562,"No",1
"1892",9543,"Prince of Persia: The Sands of Time",2010,200000000,336365676,6.285,NA,14,470023246.633022,279471587.126519,136365676,190551659.506503,"No",1
"1893",44214,"Black Swan",2010,13000000,329398046,7.7,NA,15,460286973.559971,18165653.1632237,316398046,442121320.396747,"No",1
"1894",38055,"Megamind",2010,130000000,321885765,6.996,1239518,16,449789628.089919,181656531.632237,191885765,268133096.457681,"No",1
"1895",20662,"Robin Hood",2010,200000000,321669741,6.392,NA,17,449487765.239231,279471587.126519,121669741,170016178.112713,"No",1
"1896",10196,"The Last Airbender",2010,150000000,319713881,4.642,NA,18,446754728.747245,209603690.344889,169713881,237151038.402356,"No",1
"1897",39451,"Little Fockers",2010,100000000,310650585,5.647,51509,19,434090060.158658,139735793.563259,210650585,294354266.595398,"Yes",3
"1898",35791,"Resident Evil: Afterlife",2010,60000000,300200000,6.1,17255,20,419486852.276905,83841476.1379557,240200000,335645376.138949,"Yes",4
"1899",11324,"Shutter Island",2010,80000000,294804195,8.202,NA,21,411946981.341029,111788634.850608,214804195,300158346.490421,"No",1
"1900",27576,"Salt",2010,110000000,293329073,6.414,NA,22,409885707.908303,153709372.919585,183329073,256176334.988717,"No",1
"1901",37786,"Sex and the City 2",2010,100000000,290700000,6.087,50457,23,406211951.888395,139735793.563259,190700000,266476158.325136,"Yes",2
"1902",37710,"The Tourist",2010,100000000,278731369,6.182,NA,24,389487490.381887,139735793.563259,178731369,249751696.818628,"No",1
"1903",27578,"The Expendables",2010,80000000,274470394,6.248,126125,25,383533383.152105,111788634.850608,194470394,271744748.301497,"No",1
"1904",38356,"Transformers: Dark of the Moon",2011,195000000,1123794079,6.209,8650,1,1522286404.30305,264146122.84062,928794079,1258140281.46243,"Yes",3
"1905",1865,"Pirates of the Caribbean: On Stranger Tides",2011,379000000,1045700000,6.557,295,2,1416500516.1766,513391695.162026,666700000,903108821.014571,"Yes",4
"1906",1412647,"The Book of Mormon",2011,9000000,818389737,NA,NA,3,1108587056.41592,12191359.5157209,809389737,1096395696.9002,"No",1
"1907",50619,"The Twilight Saga: Breaking Dawn - Part 1",2011,110000000,712171856,6.2,33514,4,964704792.608248,149005505.192145,602171856,815699287.416103,"Yes",4
"1908",56292,"Mission: Impossible - Ghost Protocol",2011,145000000,694713380,7.094,87359,5,941055619.551294,196416347.753282,549713380,744639271.798012,"Yes",4
"1909",49444,"Kung Fu Panda 2",2011,150000000,665692281,7.035,77816,6,901743769.390146,203189325.262015,515692281,698554444.128131,"Yes",2
"1910",51497,"Fast Five",2011,125000000,626100000,7.242,9485,7,848112243.643652,169324437.718346,501100000,678787805.925306,"Yes",5
"1911",45243,"The Hangover Part II",2011,80000000,586764305,6.485,86119,8,794828288.138569,108367640.139742,506764305,686460647.998828,"Yes",2
"1912",41513,"The Smurfs",2011,110000000,563749323,5.768,134897,9,763652297.048586,149005505.192145,453749323,614646791.856442,"No",1
"1913",49013,"Cars 2",2011,200000000,559852396,6.134,87118,10,758373537.263751,270919100.349354,359852396,487454436.914397,"Yes",2
"1914",417859,"Puss in Boots",2011,130000000,554987477,6.6,94602,11,751783539.869989,176097415.22708,424987477,575686124.642909,"No",1
"1915",46195,"Rio",2011,90000000,484600000,6.739,229932,12,656436980.146484,121913595.157209,394600000,534523384.989275,"No",1
"1916",61791,"Rise of the Planet of the Apes",2011,93000000,481800873,7.3,173710,13,652645295.303466,125977381.66245,388800873,526667913.641017,"No",1
"1917",10195,"Thor",2011,150000000,449326618,6.8,131296,14,608655815.557889,203189325.262015,299326618,405466490.295874,"No",1
"1918",17578,"The Adventures of Tintin",2011,130000000,373993951,6.899,NA,15,506610523.705102,176097415.22708,243993951,330513108.478022,"No",1
"1919",1771,"Captain America: The First Avenger",2011,140000000,370569774,7,131295,16,501972148.943717,189643370.244548,230569774,312328778.699169,"No",1
"1920",49538,"X-Men: First Class",2011,160000000,353624124,7.3,748,17,479017647.679542,216735280.279483,193624124,262282367.400059,"Yes",4
"1921",55301,"Alvin and the Chipmunks: Chipwrecked",2011,75000000,342695435,5.7,167613,18,464213694.720152,101594662.631008,267695435,362619032.089145,"Yes",3
"1922",58574,"Sherlock Holmes: A Game of Shadows",2011,125000000,334615000,7.1,102322,19,453267973.816995,169324437.718346,209615000,283943536.098649,"Yes",2
"1923",39254,"Real Steel",2011,110000000,299300000,7.039,NA,20,405430433.672808,149005505.192145,189300000,256424928.480663,"No",1
"1924",55721,"Bridesmaids",2011,32500000,288383523,6.522,NA,21,390643023.033686,44024353.80677,255883523,346618669.226916,"No",1
"1925",37686,"Super 8",2011,50000000,260100000,6.8,NA,22,352330290.004335,67729775.0873385,210100000,284600514.916996,"No",1
"1926",44896,"Rango",2011,135000000,245700000,6.864,NA,23,332824114.779181,182870392.735814,110700000,149953722.043367,"No",1
"1927",65754,"The Girl with the Dragon Tattoo",2011,90000000,232617430,7.376,575987,24,315102524.305894,121913595.157209,142617430,193188929.148685,"No",1
"1928",40805,"The Green Hornet",2011,120000000,227817248,5.588,NA,25,308600219.361128,162551460.209612,107817248,146048759.151516,"No",1
"1929",24428,"The Avengers",2012,220000000,1518815515,7.726,86311,1,2015669661.15928,291969183.271769,1298815515,1723700477.88751,"No",1
"1930",49026,"The Dark Knight Rises",2012,250000000,1081041287,7.8,263,2,1434685189.31115,331783162.808829,831041287,1102902026.50232,"Yes",3
"1931",49051,"The Hobbit: An Unexpected Journey",2012,250000000,1021103568,7.358,121938,3,1355139885.38568,331783162.808829,771103568,1023356722.57685,"No",1
"1932",57800,"Ice Age: Continental Drift",2012,95000000,877244782,6.38,8354,4,1164220193.31801,126077601.867355,782244782,1038142591.45065,"Yes",4
"1933",50620,"The Twilight Saga: Breaking Dawn - Part 2",2012,120000000,829747654,6.461,33514,5,1101185203.9093,159255918.148238,709747654,941929285.761065,"Yes",5
"1934",1930,"The Amazing Spider-Man",2012,215000000,757930663,6.711,125574,6,1005874530.23973,285333520.015593,542930663,720541010.224137,"No",1
"1935",80321,"Madagascar 3: Europe's Most Wanted",2012,145000000,746921274,6.611,14740,7,991263610.627679,192434234.429121,601921274,798829376.198558,"Yes",3
"1936",70160,"The Hunger Games",2012,75000000,694394724,7.215,131635,8,921553911.065935,99534948.8426486,619394724,822018962.223286,"No",1
"1937",41154,"Men in Black 3",2012,225000000,6.24e+08,6.524,86055,9,828130774.370836,298604846.527946,3.99e+08,529525927.842891,"Yes",3
"1938",87827,"Life of Pi",2012,120000000,609016565,7.403,NA,10,808245768.554675,159255918.148238,489016565,648989850.406437,"No",1
"1939",72105,"Ted",2012,50000000,549368315,6.438,266672,11,729084628.390628,66356632.5617658,499368315,662727995.828862,"No",1
"1940",62177,"Brave",2012,185000000,5.39e+08,7.02,NA,12,715324499.015835,245519540.478533,3.54e+08,469804958.537302,"No",1
"1941",82690,"Wreck-It Ralph",2012,165000000,471222889,7.342,404825,13,625375282.001335,218976887.453827,306222889,406398394.547508,"No",1
"1942",82695,"Les Misérables",2012,61000000,442636309,7.3,NA,14,587437098.296184,80955091.7253542,381636309,506482006.57083,"No",1
"1943",68718,"Django Unchained",2012,100000000,425368238,8.2,NA,15,564520077.448234,132713265.123532,325368238,431806812.324703,"No",1
"1944",70981,"Prometheus",2012,130000000,403354469,6.6,135416,16,535304885.831583,172527244.660591,273354469,362777641.170992,"No",1
"1945",58595,"Snow White and the Huntsman",2012,170000000,396600000,6,393379,17,526340809.479926,225612550.710004,226600000,300728258.769922,"No",1
"1946",82675,"Taken 2",2012,45000000,376100000,6.362,135483,18,499134590.129602,59720969.3055892,331100000,439413620.824013,"Yes",2
"1947",76492,"Hotel Transylvania",2012,85000000,358375603,7,185103,19,475611964.147445,112806275.355002,273375603,362805688.792443,"No",1
"1948",72545,"Journey 2: The Mysterious Island",2012,79000000,355692760,6.154,605516,20,472051475.604007,104843479.44759,276692760,367207996.156417,"Yes",2
"1949",73723,"The Lorax",2012,70000000,349305397,6.498,NA,21,463574597.611414,92899285.586472,279305397,370675312.024942,"No",1
"1950",76163,"The Expendables 2",2012,100000000,314975955,6.349,126125,22,418014874.234525,132713265.123532,214975955,285301609.110994,"Yes",2
"1951",81188,"Rise of the Guardians",2012,145000000,306941670,7.363,NA,23,407352312.281695,192434234.429121,161941670,214918077.852574,"No",1
"1952",44833,"Battleship",2012,209000000,303025485,5.86,NA,24,402155015.299917,277370724.108181,94025485,124784291.191736,"No",1
"1953",57165,"Wrath of the Titans",2012,150000000,301970083,5.74,86780,25,400754356.845538,199069897.685297,151970083,201684459.160241,"Yes",2
"1954",109445,"Frozen",2013,150000000,1274219009,7.2,386382,1,1666644104.57175,196195955.263577,1124219009,1470448149.30818,"No",1
"1955",68721,"Iron Man 3",2013,200000000,1215577205,6.9,131292,2,1589942206.21069,261594607.018102,1015577205,1328347599.19259,"Yes",3
"1956",93456,"Despicable Me 2",2013,76000000,970766005,6.93,86066,3,1269735757.92254,99405950.6668789,894766005,1170329807.25566,"Yes",2
"1957",57158,"The Hobbit: The Desolation of Smaug",2013,250000000,958400000,7.574,121938,4,1253561356.83075,326993258.772628,708400000,926568098.058118,"Yes",2
"1958",101299,"The Hunger Games: Catching Fire",2013,130000000,865011746,7.428,131635,5,1131412038.80456,170036494.561766,735011746,961375544.242796,"Yes",2
"1959",82992,"Fast & Furious 6",2013,160000000,788700000,6.818,9485,6,1031598332.77589,209275685.614482,628700000,822322647.161405,"Yes",6
"1960",62211,"Monsters University",2013,200000000,743600000,7.04,137696,7,972608748.893304,261594607.018102,543600000,711014141.875202,"Yes",2
"1961",49047,"Gravity",2013,105000000,723192705,7.2,NA,8,945916557.314167,137337168.684504,618192705,808579388.629663,"No",1
"1962",49521,"Man of Steel",2013,225000000,668045518,6.628,209131,9,873785523.757073,294293932.895365,443045518,579491590.861708,"No",1
"1963",76338,"Thor: The Dark World",2013,170000000,644783140,6.52,131296,10,843358960.60099,222355415.965387,474783140,621003544.635603,"Yes",2
"1964",49519,"The Croods",2013,135000000,587204668,6.921,464577,11,768047871.823276,176576359.737219,452204668,591471512.086057,"No",1
"1965",72190,"World War Z",2013,200000000,531865000,6.82,NA,12,695665078.308415,261594607.018102,331865000,434070471.290313,"No",1
"1966",68728,"Oz the Great and Powerful",2013,200000000,491868548,5.923,NA,13,643350797.593123,261594607.018102,291868548,381756190.575021,"No",1
"1967",54138,"Star Trek Into Darkness",2013,190000000,467381584,7.326,115575,14,611322508.969891,248514876.667197,277381584,362807632.302694,"Yes",2
"1968",76170,"The Wolverine",2013,120000000,415440673,6.416,453993,15,543385197.963855,156956764.210861,295440673,386428433.752993,"Yes",2
"1969",68726,"Pacific Rim",2013,180000000,4.11e+08,6.907,363369,16,537576917.4222,235435146.316292,2.31e+08,302141771.105908,"No",1
"1970",106646,"The Wolf of Wall Street",2013,100000000,3.92e+08,8.031,NA,17,512725429.75548,130797303.509051,2.92e+08,381928126.246429,"No",1
"1971",72559,"G.I. Joe: Retaliation",2013,130000000,371900000,5.626,135468,18,486435171.750161,170036494.561766,241900000,316398677.188395,"Yes",2
"1972",109439,"The Hangover Part III",2013,103000000,362000072,6.213,86119,19,473486332.876824,134721222.614323,259000072,338765110.262501,"Yes",3
"1973",75656,"Now You See Me",2013,75000000,351723989,7.337,382685,20,460045493.406472,98097977.6317884,276723989,361947515.774683,"No",1
"1974",64682,"The Great Gatsby",2013,105000000,351040419,7.365,NA,21,459151402.278875,137337168.684504,246040419,321814233.594371,"No",1
"1975",77931,"The Smurfs 2",2013,105000000,347434178,5.752,134897,22,454434536.292837,137337168.684504,242434178,317097367.608333,"Yes",2
"1976",138843,"The Conjuring",2013,13000000,320415166,7.5,313086,23,419094397.16205,17003649.4561766,307415166,402090747.705873,"No",1
"1977",47964,"A Good Day to Die Hard",2013,92000000,304654182,5.329,1570,24,398479455.083557,120333519.228327,212654182,278145935.85523,"Yes",5
"1978",75612,"Oblivion",2013,120000000,286168572,6.651,NA,25,374300775.666358,156956764.210861,166168572,217344011.455496,"No",1
"1979",91314,"Transformers: Age of Extinction",2014,210000000,1104054072,5.9,8650,1,1421020829.05519,270289636.775679,894054072,1150731192.27951,"Yes",4
"1980",122917,"The Hobbit: The Battle of the Five Armies",2014,250000000,956019788,7.326,121938,2,1230486863.08991,321773377.113904,706019788,908713485.97601,"Yes",3
"1981",118340,"Guardians of the Galaxy",2014,170000000,772776600,7.9,284433,3,994635745.346402,218805896.437455,602776600,775829848.908947,"No",1
"1982",102651,"Maleficent",2014,180000000,758539785,7.091,531331,4,976311633.178818,231676831.522011,578539785,744634801.656807,"No",1
"1983",131631,"The Hunger Games: Mockingjay - Part 1",2014,125000000,755356711,6.814,131635,5,972214719.296484,160886688.556952,630356711,811328030.739532,"Yes",3
"1984",127585,"X-Men: Days of Future Past",2014,250000000,747862775,7.53,748,6,962569322.918103,321773377.113904,497862775,640795945.804199,"Yes",5
"1985",100402,"Captain America: The Winter Soldier",2014,170000000,714766572,7.7,131295,7,919971414.882273,218805896.437455,544766572,701165518.444819,"Yes",2
"1986",119450,"Dawn of the Planet of the Apes",2014,170000000,710644566,7.33,173710,8,914666007.717858,218805896.437455,540644566,695860111.280404,"Yes",2
"1987",102382,"The Amazing Spider-Man 2",2014,200000000,708962323,6.515,125574,9,912500803.672913,257418701.691123,508962323,655082101.98179,"Yes",2
"1988",157336,"Interstellar",2014,165000000,701729206,8.448,NA,10,903191105.736313,212370428.895177,536729206,690820676.841137,"No",1
"1989",177572,"Big Hero 6",2014,165000000,657870525,7.731,NA,11,846740882.131788,212370428.895177,492870525,634370453.236611,"No",1
"1990",82702,"How to Train Your Dragon 2",2014,145000000,621537519,7.672,89137,12,799976905.966509,186628558.726064,476537519,613348347.240445,"Yes",2
"1991",190859,"American Sniper",2014,58800000,542300000,7.426,NA,13,697990809.63548,75681098.2971902,483500000,622309711.33829,"No",1
"1992",124905,"Godzilla",2014,160000000,524978362,6.341,535313,14,675696241.809862,205934961.352898,364978362,469761280.456964,"No",1
"1993",172385,"Rio 2",2014,103000000,500200000,6.505,229932,15,643804172.929499,132570631.370928,397200000,511233541.55857,"Yes",2
"1994",98566,"Teenage Mutant Ninja Turtles",2014,125000000,485004754,5.919,401562,16,624246470.443513,160886688.556952,360004754,463359781.886561,"No",1
"1995",137106,"The Lego Movie",2014,60000000,470759687,7.416,325470,17,605911737.180297,77225610.5073369,410759687,528686126.67296,"No",1
"1996",270946,"Penguins of Madagascar",2014,132000000,373515621,6.528,NA,18,480749531.095868,169896343.116141,241515621,310853187.979727,"No",1
"1997",210577,"Gone Girl",2014,61000000,370890259,7.891,NA,19,477370444.708322,78512704.0157925,309890259,398857740.692529,"No",1
